Request id,Pickup point,Driver id,Status,request_time,drop_time,response_time,request_date,request_time_hhmm,drop_date,drop_time_hhmm
2751,Airport,0,No Cars Available,2016-07-13 03:33:57,,0,2016-07-13,03:33,,
2754,Airport,0,No Cars Available,2016-07-13 03:35:22,,0,2016-07-13,03:35,,
2755,Airport,0,No Cars Available,2016-07-13 03:37:10,,0,2016-07-13,03:37,,
2756,Airport,0,No Cars Available,2016-07-13 03:41:42,,0,2016-07-13,03:41,,
2757,Airport,0,No Cars Available,2016-07-13 03:44:25,,0,2016-07-13,03:44,,
2760,City,0,No Cars Available,2016-07-13 03:46:37,,0,2016-07-13,03:46,,
2763,City,0,No Cars Available,2016-07-13 03:58:00,,0,2016-07-13,03:58,,
2765,Airport,0,No Cars Available,2016-07-13 04:03:17,,0,2016-07-13,04:03,,
2766,City,0,No Cars Available,2016-07-13 04:11:06,,0,2016-07-13,04:11,,
2770,Airport,0,No Cars Available,2016-07-13 04:22:16,,0,2016-07-13,04:22,,
2773,Airport,0,No Cars Available,2016-07-13 04:32:49,,0,2016-07-13,04:32,,
2776,City,0,No Cars Available,2016-07-13 04:38:48,,0,2016-07-13,04:38,,
2772,Airport,0,No Cars Available,2016-07-13 04:40:37,,0,2016-07-13,04:40,,
2775,Airport,0,No Cars Available,2016-07-13 04:42:02,,0,2016-07-13,04:42,,
2783,Airport,0,No Cars Available,2016-07-13 04:50:45,,0,2016-07-13,04:50,,
2790,City,0,No Cars Available,2016-07-13 04:53:06,,0,2016-07-13,04:53,,
2804,City,0,No Cars Available,2016-07-13 04:58:10,,0,2016-07-13,04:58,,
2807,City,0,No Cars Available,2016-07-13 05:04:11,,0,2016-07-13,05:04,,
2817,City,0,No Cars Available,2016-07-13 05:04:12,,0,2016-07-13,05:04,,
2812,City,0,No Cars Available,2016-07-13 05:10:34,,0,2016-07-13,05:10,,
2821,City,0,No Cars Available,2016-07-13 05:13:47,,0,2016-07-13,05:13,,
2843,City,0,No Cars Available,2016-07-13 05:27:44,,0,2016-07-13,05:27,,
2838,City,0,No Cars Available,2016-07-13 05:30:28,,0,2016-07-13,05:30,,
2850,Airport,0,No Cars Available,2016-07-13 05:37:47,,0,2016-07-13,05:37,,
2870,City,0,No Cars Available,2016-07-13 05:41:13,,0,2016-07-13,05:41,,
2868,City,0,No Cars Available,2016-07-13 05:44:24,,0,2016-07-13,05:44,,
2852,City,0,No Cars Available,2016-07-13 05:44:44,,0,2016-07-13,05:44,,
2874,City,0,No Cars Available,2016-07-13 05:45:59,,0,2016-07-13,05:45,,
2878,City,0,No Cars Available,2016-07-13 05:55:28,,0,2016-07-13,05:55,,
2892,City,0,No Cars Available,2016-07-13 05:55:54,,0,2016-07-13,05:55,,
2882,City,0,No Cars Available,2016-07-13 05:58:33,,0,2016-07-13,05:58,,
2893,City,0,No Cars Available,2016-07-13 06:04:20,,0,2016-07-13,06:04,,
2904,City,0,No Cars Available,2016-07-13 06:07:12,,0,2016-07-13,06:07,,
2915,City,0,No Cars Available,2016-07-13 06:20:39,,0,2016-07-13,06:20,,
2921,City,0,No Cars Available,2016-07-13 06:20:53,,0,2016-07-13,06:20,,
2925,City,0,No Cars Available,2016-07-13 06:21:43,,0,2016-07-13,06:21,,
2930,City,0,No Cars Available,2016-07-13 06:26:50,,0,2016-07-13,06:26,,
2949,City,0,No Cars Available,2016-07-13 06:40:38,,0,2016-07-13,06:40,,
2955,City,0,No Cars Available,2016-07-13 06:41:50,,0,2016-07-13,06:41,,
2954,City,0,No Cars Available,2016-07-13 06:44:03,,0,2016-07-13,06:44,,
2976,City,0,No Cars Available,2016-07-13 06:50:44,,0,2016-07-13,06:50,,
2967,City,0,No Cars Available,2016-07-13 06:52:21,,0,2016-07-13,06:52,,
2972,City,0,No Cars Available,2016-07-13 06:55:45,,0,2016-07-13,06:55,,
2980,City,0,No Cars Available,2016-07-13 06:57:15,,0,2016-07-13,06:57,,
2981,City,0,No Cars Available,2016-07-13 07:03:27,,0,2016-07-13,07:03,,
2984,City,0,No Cars Available,2016-07-13 07:05:33,,0,2016-07-13,07:05,,
2999,Airport,0,No Cars Available,2016-07-13 07:10:18,,0,2016-07-13,07:10,,
3003,City,0,No Cars Available,2016-07-13 07:13:39,,0,2016-07-13,07:13,,
3000,City,0,No Cars Available,2016-07-13 07:16:37,,0,2016-07-13,07:16,,
3007,City,0,No Cars Available,2016-07-13 07:21:15,,0,2016-07-13,07:21,,
3002,City,0,No Cars Available,2016-07-13 07:21:45,,0,2016-07-13,07:21,,
3011,City,0,No Cars Available,2016-07-13 07:22:33,,0,2016-07-13,07:22,,
3029,City,0,No Cars Available,2016-07-13 07:36:22,,0,2016-07-13,07:36,,
3047,City,0,No Cars Available,2016-07-13 07:42:40,,0,2016-07-13,07:42,,
3046,City,0,No Cars Available,2016-07-13 07:43:36,,0,2016-07-13,07:43,,
3056,City,0,No Cars Available,2016-07-13 07:48:26,,0,2016-07-13,07:48,,
3058,City,0,No Cars Available,2016-07-13 07:55:34,,0,2016-07-13,07:55,,
3071,City,0,No Cars Available,2016-07-13 08:07:03,,0,2016-07-13,08:07,,
3077,City,0,No Cars Available,2016-07-13 08:12:02,,0,2016-07-13,08:12,,
3078,City,0,No Cars Available,2016-07-13 08:14:30,,0,2016-07-13,08:14,,
3095,City,0,No Cars Available,2016-07-13 08:15:08,,0,2016-07-13,08:15,,
3091,City,0,No Cars Available,2016-07-13 08:16:05,,0,2016-07-13,08:16,,
3087,City,0,No Cars Available,2016-07-13 08:19:00,,0,2016-07-13,08:19,,
3093,City,0,No Cars Available,2016-07-13 08:23:33,,0,2016-07-13,08:23,,
3103,City,0,No Cars Available,2016-07-13 08:23:52,,0,2016-07-13,08:23,,
3102,City,0,No Cars Available,2016-07-13 08:27:14,,0,2016-07-13,08:27,,
3106,City,0,No Cars Available,2016-07-13 08:27:41,,0,2016-07-13,08:27,,
3105,City,0,No Cars Available,2016-07-13 08:29:20,,0,2016-07-13,08:29,,
3128,City,0,No Cars Available,2016-07-13 08:33:01,,0,2016-07-13,08:33,,
3116,City,0,No Cars Available,2016-07-13 08:34:31,,0,2016-07-13,08:34,,
3115,City,0,No Cars Available,2016-07-13 08:37:42,,0,2016-07-13,08:37,,
3121,City,0,No Cars Available,2016-07-13 08:39:51,,0,2016-07-13,08:39,,
3124,City,0,No Cars Available,2016-07-13 08:40:39,,0,2016-07-13,08:40,,
3127,City,0,No Cars Available,2016-07-13 08:41:04,,0,2016-07-13,08:41,,
3133,City,0,No Cars Available,2016-07-13 08:42:30,,0,2016-07-13,08:42,,
3136,City,0,No Cars Available,2016-07-13 08:51:28,,0,2016-07-13,08:51,,
3164,City,0,No Cars Available,2016-07-13 09:05:28,,0,2016-07-13,09:05,,
3165,City,0,No Cars Available,2016-07-13 09:09:20,,0,2016-07-13,09:09,,
3167,City,0,No Cars Available,2016-07-13 09:10:21,,0,2016-07-13,09:10,,
3178,City,0,No Cars Available,2016-07-13 09:20:15,,0,2016-07-13,09:20,,
3195,City,0,No Cars Available,2016-07-13 09:34:47,,0,2016-07-13,09:34,,
3204,City,0,No Cars Available,2016-07-13 09:37:15,,0,2016-07-13,09:37,,
3199,City,0,No Cars Available,2016-07-13 09:41:57,,0,2016-07-13,09:41,,
3219,City,0,No Cars Available,2016-07-13 09:45:12,,0,2016-07-13,09:45,,
3209,City,0,No Cars Available,2016-07-13 09:52:16,,0,2016-07-13,09:52,,
3225,City,0,No Cars Available,2016-07-13 09:59:46,,0,2016-07-13,09:59,,
3241,City,0,No Cars Available,2016-07-13 10:04:45,,0,2016-07-13,10:04,,
3234,City,0,No Cars Available,2016-07-13 10:05:27,,0,2016-07-13,10:05,,
3239,City,0,No Cars Available,2016-07-13 10:05:47,,0,2016-07-13,10:05,,
3252,City,0,No Cars Available,2016-07-13 10:07:58,,0,2016-07-13,10:07,,
3244,City,0,No Cars Available,2016-07-13 10:09:09,,0,2016-07-13,10:09,,
3246,City,0,No Cars Available,2016-07-13 10:11:23,,0,2016-07-13,10:11,,
3257,City,0,No Cars Available,2016-07-13 10:12:07,,0,2016-07-13,10:12,,
3251,City,0,No Cars Available,2016-07-13 10:12:52,,0,2016-07-13,10:12,,
3247,City,0,No Cars Available,2016-07-13 10:13:08,,0,2016-07-13,10:13,,
3259,City,0,No Cars Available,2016-07-13 10:16:53,,0,2016-07-13,10:16,,
3267,City,0,No Cars Available,2016-07-13 10:25:44,,0,2016-07-13,10:25,,
3269,Airport,0,No Cars Available,2016-07-13 10:31:15,,0,2016-07-13,10:31,,
3272,City,0,No Cars Available,2016-07-13 10:38:09,,0,2016-07-13,10:38,,
3278,City,0,No Cars Available,2016-07-13 10:40:21,,0,2016-07-13,10:40,,
3279,Airport,0,No Cars Available,2016-07-13 10:41:58,,0,2016-07-13,10:41,,
3284,Airport,0,No Cars Available,2016-07-13 10:49:30,,0,2016-07-13,10:49,,
3288,City,0,No Cars Available,2016-07-13 11:03:57,,0,2016-07-13,11:03,,
3290,City,0,No Cars Available,2016-07-13 11:14:32,,0,2016-07-13,11:14,,
3296,City,0,No Cars Available,2016-07-13 11:39:17,,0,2016-07-13,11:39,,
3308,City,0,No Cars Available,2016-07-13 11:58:29,,0,2016-07-13,11:58,,
3322,City,0,No Cars Available,2016-07-13 12:21:27,,0,2016-07-13,12:21,,
3325,Airport,0,No Cars Available,2016-07-13 12:26:46,,0,2016-07-13,12:26,,
3332,City,0,No Cars Available,2016-07-13 12:34:06,,0,2016-07-13,12:34,,
3331,City,0,No Cars Available,2016-07-13 12:37:35,,0,2016-07-13,12:37,,
3335,City,0,No Cars Available,2016-07-13 12:39:01,,0,2016-07-13,12:39,,
3345,Airport,0,No Cars Available,2016-07-13 13:04:58,,0,2016-07-13,13:04,,
3350,City,0,No Cars Available,2016-07-13 13:17:08,,0,2016-07-13,13:17,,
3349,Airport,0,No Cars Available,2016-07-13 13:18:21,,0,2016-07-13,13:18,,
3361,City,0,No Cars Available,2016-07-13 13:32:11,,0,2016-07-13,13:32,,
3356,Airport,0,No Cars Available,2016-07-13 13:32:46,,0,2016-07-13,13:32,,
3364,Airport,0,No Cars Available,2016-07-13 13:41:21,,0,2016-07-13,13:41,,
3368,City,0,No Cars Available,2016-07-13 13:53:34,,0,2016-07-13,13:53,,
3371,City,0,No Cars Available,2016-07-13 14:02:38,,0,2016-07-13,14:02,,
3373,City,0,No Cars Available,2016-07-13 14:06:55,,0,2016-07-13,14:06,,
3374,City,0,No Cars Available,2016-07-13 14:13:45,,0,2016-07-13,14:13,,
3376,Airport,0,No Cars Available,2016-07-13 14:18:40,,0,2016-07-13,14:18,,
3386,Airport,0,No Cars Available,2016-07-13 14:39:43,,0,2016-07-13,14:39,,
3389,City,0,No Cars Available,2016-07-13 14:39:52,,0,2016-07-13,14:39,,
3390,Airport,0,No Cars Available,2016-07-13 14:40:57,,0,2016-07-13,14:40,,
3401,City,0,No Cars Available,2016-07-13 15:11:36,,0,2016-07-13,15:11,,
3402,Airport,0,No Cars Available,2016-07-13 15:12:06,,0,2016-07-13,15:12,,
3398,City,0,No Cars Available,2016-07-13 15:12:10,,0,2016-07-13,15:12,,
3406,Airport,0,No Cars Available,2016-07-13 15:20:18,,0,2016-07-13,15:20,,
3410,Airport,0,No Cars Available,2016-07-13 15:24:21,,0,2016-07-13,15:24,,
3409,City,0,No Cars Available,2016-07-13 15:25:37,,0,2016-07-13,15:25,,
3417,City,0,No Cars Available,2016-07-13 15:41:19,,0,2016-07-13,15:41,,
3426,City,0,No Cars Available,2016-07-13 15:56:08,,0,2016-07-13,15:56,,
3435,City,0,No Cars Available,2016-07-13 16:07:19,,0,2016-07-13,16:07,,
3439,City,0,No Cars Available,2016-07-13 16:19:43,,0,2016-07-13,16:19,,
3442,City,0,No Cars Available,2016-07-13 16:29:42,,0,2016-07-13,16:29,,
3443,City,0,No Cars Available,2016-07-13 16:35:25,,0,2016-07-13,16:35,,
3447,City,0,No Cars Available,2016-07-13 16:42:32,,0,2016-07-13,16:42,,
3463,Airport,0,No Cars Available,2016-07-13 17:08:21,,0,2016-07-13,17:08,,
3464,Airport,0,No Cars Available,2016-07-13 17:11:08,,0,2016-07-13,17:11,,
3473,Airport,0,No Cars Available,2016-07-13 17:13:27,,0,2016-07-13,17:13,,
3470,Airport,0,No Cars Available,2016-07-13 17:15:57,,0,2016-07-13,17:15,,
3474,Airport,0,No Cars Available,2016-07-13 17:18:26,,0,2016-07-13,17:18,,
3467,Airport,0,No Cars Available,2016-07-13 17:19:44,,0,2016-07-13,17:19,,
3481,Airport,0,No Cars Available,2016-07-13 17:20:26,,0,2016-07-13,17:20,,
3479,Airport,0,No Cars Available,2016-07-13 17:20:33,,0,2016-07-13,17:20,,
3487,Airport,0,No Cars Available,2016-07-13 17:20:58,,0,2016-07-13,17:20,,
3476,Airport,0,No Cars Available,2016-07-13 17:23:00,,0,2016-07-13,17:23,,
3484,City,0,No Cars Available,2016-07-13 17:25:02,,0,2016-07-13,17:25,,
3491,Airport,0,No Cars Available,2016-07-13 17:27:11,,0,2016-07-13,17:27,,
3488,Airport,0,No Cars Available,2016-07-13 17:27:28,,0,2016-07-13,17:27,,
3490,Airport,0,No Cars Available,2016-07-13 17:27:33,,0,2016-07-13,17:27,,
3493,Airport,0,No Cars Available,2016-07-13 17:28:40,,0,2016-07-13,17:28,,
3492,Airport,0,No Cars Available,2016-07-13 17:29:27,,0,2016-07-13,17:29,,
3480,Airport,0,No Cars Available,2016-07-13 17:29:50,,0,2016-07-13,17:29,,
3489,Airport,0,No Cars Available,2016-07-13 17:31:41,,0,2016-07-13,17:31,,
3502,Airport,0,No Cars Available,2016-07-13 17:32:02,,0,2016-07-13,17:32,,
3494,Airport,0,No Cars Available,2016-07-13 17:33:35,,0,2016-07-13,17:33,,
3501,Airport,0,No Cars Available,2016-07-13 17:36:04,,0,2016-07-13,17:36,,
3503,Airport,0,No Cars Available,2016-07-13 17:38:56,,0,2016-07-13,17:38,,
3509,Airport,0,No Cars Available,2016-07-13 17:39:26,,0,2016-07-13,17:39,,
3504,Airport,0,No Cars Available,2016-07-13 17:41:03,,0,2016-07-13,17:41,,
3512,Airport,0,No Cars Available,2016-07-13 17:41:10,,0,2016-07-13,17:41,,
3519,Airport,0,No Cars Available,2016-07-13 17:41:45,,0,2016-07-13,17:41,,
3516,Airport,0,No Cars Available,2016-07-13 17:41:48,,0,2016-07-13,17:41,,
3513,Airport,0,No Cars Available,2016-07-13 17:42:08,,0,2016-07-13,17:42,,
3515,Airport,0,No Cars Available,2016-07-13 17:42:15,,0,2016-07-13,17:42,,
3521,Airport,0,No Cars Available,2016-07-13 17:45:55,,0,2016-07-13,17:45,,
3527,Airport,0,No Cars Available,2016-07-13 17:46:00,,0,2016-07-13,17:46,,
3526,Airport,0,No Cars Available,2016-07-13 17:48:12,,0,2016-07-13,17:48,,
3522,Airport,0,No Cars Available,2016-07-13 17:49:33,,0,2016-07-13,17:49,,
3536,Airport,0,No Cars Available,2016-07-13 17:51:55,,0,2016-07-13,17:51,,
3534,Airport,0,No Cars Available,2016-07-13 17:51:58,,0,2016-07-13,17:51,,
3537,Airport,0,No Cars Available,2016-07-13 17:55:23,,0,2016-07-13,17:55,,
3533,Airport,0,No Cars Available,2016-07-13 17:56:19,,0,2016-07-13,17:56,,
3535,Airport,0,No Cars Available,2016-07-13 17:56:59,,0,2016-07-13,17:56,,
3532,Airport,0,No Cars Available,2016-07-13 17:57:15,,0,2016-07-13,17:57,,
3547,Airport,0,No Cars Available,2016-07-13 17:57:17,,0,2016-07-13,17:57,,
3531,Airport,0,No Cars Available,2016-07-13 17:57:42,,0,2016-07-13,17:57,,
3538,Airport,0,No Cars Available,2016-07-13 17:58:43,,0,2016-07-13,17:58,,
3543,Airport,0,No Cars Available,2016-07-13 17:59:39,,0,2016-07-13,17:59,,
3539,Airport,0,No Cars Available,2016-07-13 18:02:39,,0,2016-07-13,18:02,,
3542,Airport,0,No Cars Available,2016-07-13 18:05:07,,0,2016-07-13,18:05,,
3553,Airport,0,No Cars Available,2016-07-13 18:08:59,,0,2016-07-13,18:08,,
3562,Airport,0,No Cars Available,2016-07-13 18:09:11,,0,2016-07-13,18:09,,
3550,Airport,0,No Cars Available,2016-07-13 18:10:05,,0,2016-07-13,18:10,,
3551,Airport,0,No Cars Available,2016-07-13 18:10:20,,0,2016-07-13,18:10,,
3557,Airport,0,No Cars Available,2016-07-13 18:10:22,,0,2016-07-13,18:10,,
3560,Airport,0,No Cars Available,2016-07-13 18:10:53,,0,2016-07-13,18:10,,
3566,Airport,0,No Cars Available,2016-07-13 18:13:04,,0,2016-07-13,18:13,,
3567,Airport,0,No Cars Available,2016-07-13 18:14:22,,0,2016-07-13,18:14,,
3554,Airport,0,No Cars Available,2016-07-13 18:14:44,,0,2016-07-13,18:14,,
3556,Airport,0,No Cars Available,2016-07-13 18:15:20,,0,2016-07-13,18:15,,
3563,Airport,0,No Cars Available,2016-07-13 18:16:37,,0,2016-07-13,18:16,,
3569,Airport,0,No Cars Available,2016-07-13 18:19:52,,0,2016-07-13,18:19,,
3571,Airport,0,No Cars Available,2016-07-13 18:22:10,,0,2016-07-13,18:22,,
3574,Airport,0,No Cars Available,2016-07-13 18:22:50,,0,2016-07-13,18:22,,
3568,Airport,0,No Cars Available,2016-07-13 18:22:52,,0,2016-07-13,18:22,,
3576,Airport,0,No Cars Available,2016-07-13 18:23:10,,0,2016-07-13,18:23,,
3570,Airport,0,No Cars Available,2016-07-13 18:24:42,,0,2016-07-13,18:24,,
3578,Airport,0,No Cars Available,2016-07-13 18:26:07,,0,2016-07-13,18:26,,
3579,Airport,0,No Cars Available,2016-07-13 18:26:31,,0,2016-07-13,18:26,,
3582,Airport,0,No Cars Available,2016-07-13 18:27:03,,0,2016-07-13,18:27,,
3589,Airport,0,No Cars Available,2016-07-13 18:27:30,,0,2016-07-13,18:27,,
3580,Airport,0,No Cars Available,2016-07-13 18:27:38,,0,2016-07-13,18:27,,
3575,Airport,0,No Cars Available,2016-07-13 18:27:50,,0,2016-07-13,18:27,,
3573,City,0,No Cars Available,2016-07-13 18:29:42,,0,2016-07-13,18:29,,
3592,Airport,0,No Cars Available,2016-07-13 18:29:53,,0,2016-07-13,18:29,,
3587,Airport,0,No Cars Available,2016-07-13 18:30:58,,0,2016-07-13,18:30,,
3586,Airport,0,No Cars Available,2016-07-13 18:32:31,,0,2016-07-13,18:32,,
3581,Airport,0,No Cars Available,2016-07-13 18:32:52,,0,2016-07-13,18:32,,
3588,Airport,0,No Cars Available,2016-07-13 18:33:48,,0,2016-07-13,18:33,,
3591,Airport,0,No Cars Available,2016-07-13 18:33:53,,0,2016-07-13,18:33,,
3595,Airport,0,No Cars Available,2016-07-13 18:35:14,,0,2016-07-13,18:35,,
3597,Airport,0,No Cars Available,2016-07-13 18:36:44,,0,2016-07-13,18:36,,
3599,Airport,0,No Cars Available,2016-07-13 18:38:39,,0,2016-07-13,18:38,,
3596,Airport,0,No Cars Available,2016-07-13 18:39:24,,0,2016-07-13,18:39,,
3604,Airport,0,No Cars Available,2016-07-13 18:43:05,,0,2016-07-13,18:43,,
3603,Airport,0,No Cars Available,2016-07-13 18:44:18,,0,2016-07-13,18:44,,
3605,Airport,0,No Cars Available,2016-07-13 18:44:35,,0,2016-07-13,18:44,,
3600,Airport,0,No Cars Available,2016-07-13 18:45:35,,0,2016-07-13,18:45,,
3607,Airport,0,No Cars Available,2016-07-13 18:45:35,,0,2016-07-13,18:45,,
3608,Airport,0,No Cars Available,2016-07-13 18:47:45,,0,2016-07-13,18:47,,
3611,Airport,0,No Cars Available,2016-07-13 18:48:37,,0,2016-07-13,18:48,,
3609,City,0,No Cars Available,2016-07-13 18:49:22,,0,2016-07-13,18:49,,
3610,Airport,0,No Cars Available,2016-07-13 18:49:37,,0,2016-07-13,18:49,,
3616,Airport,0,No Cars Available,2016-07-13 18:49:39,,0,2016-07-13,18:49,,
3606,Airport,0,No Cars Available,2016-07-13 18:50:47,,0,2016-07-13,18:50,,
3614,City,0,No Cars Available,2016-07-13 18:51:25,,0,2016-07-13,18:51,,
3618,Airport,0,No Cars Available,2016-07-13 18:52:47,,0,2016-07-13,18:52,,
3612,Airport,0,No Cars Available,2016-07-13 18:53:47,,0,2016-07-13,18:53,,
3623,Airport,0,No Cars Available,2016-07-13 18:54:25,,0,2016-07-13,18:54,,
3619,Airport,0,No Cars Available,2016-07-13 18:55:46,,0,2016-07-13,18:55,,
3627,Airport,0,No Cars Available,2016-07-13 18:57:10,,0,2016-07-13,18:57,,
3635,Airport,0,No Cars Available,2016-07-13 18:58:18,,0,2016-07-13,18:58,,
3629,Airport,0,No Cars Available,2016-07-13 18:58:26,,0,2016-07-13,18:58,,
3626,Airport,0,No Cars Available,2016-07-13 19:00:30,,0,2016-07-13,19:00,,
3633,City,0,No Cars Available,2016-07-13 19:00:33,,0,2016-07-13,19:00,,
3637,Airport,0,No Cars Available,2016-07-13 19:05:33,,0,2016-07-13,19:05,,
3639,Airport,0,No Cars Available,2016-07-13 19:05:47,,0,2016-07-13,19:05,,
3628,Airport,0,No Cars Available,2016-07-13 19:06:14,,0,2016-07-13,19:06,,
3642,Airport,0,No Cars Available,2016-07-13 19:07:22,,0,2016-07-13,19:07,,
3636,Airport,0,No Cars Available,2016-07-13 19:07:30,,0,2016-07-13,19:07,,
3647,Airport,0,No Cars Available,2016-07-13 19:09:37,,0,2016-07-13,19:09,,
3655,Airport,0,No Cars Available,2016-07-13 19:11:24,,0,2016-07-13,19:11,,
3643,Airport,0,No Cars Available,2016-07-13 19:12:31,,0,2016-07-13,19:12,,
3654,Airport,0,No Cars Available,2016-07-13 19:15:11,,0,2016-07-13,19:15,,
3652,Airport,0,No Cars Available,2016-07-13 19:16:09,,0,2016-07-13,19:16,,
3650,Airport,0,No Cars Available,2016-07-13 19:17:13,,0,2016-07-13,19:17,,
3665,Airport,0,No Cars Available,2016-07-13 19:21:54,,0,2016-07-13,19:21,,
3663,Airport,0,No Cars Available,2016-07-13 19:22:20,,0,2016-07-13,19:22,,
3664,Airport,0,No Cars Available,2016-07-13 19:22:42,,0,2016-07-13,19:22,,
3659,Airport,0,No Cars Available,2016-07-13 19:24:25,,0,2016-07-13,19:24,,
3677,Airport,0,No Cars Available,2016-07-13 19:24:59,,0,2016-07-13,19:24,,
3670,Airport,0,No Cars Available,2016-07-13 19:25:15,,0,2016-07-13,19:25,,
3669,Airport,0,No Cars Available,2016-07-13 19:25:45,,0,2016-07-13,19:25,,
3675,Airport,0,No Cars Available,2016-07-13 19:25:56,,0,2016-07-13,19:25,,
3682,Airport,0,No Cars Available,2016-07-13 19:31:18,,0,2016-07-13,19:31,,
3674,Airport,0,No Cars Available,2016-07-13 19:31:23,,0,2016-07-13,19:31,,
3678,Airport,0,No Cars Available,2016-07-13 19:33:06,,0,2016-07-13,19:33,,
3673,Airport,0,No Cars Available,2016-07-13 19:35:06,,0,2016-07-13,19:35,,
3687,Airport,0,No Cars Available,2016-07-13 19:35:08,,0,2016-07-13,19:35,,
3683,Airport,0,No Cars Available,2016-07-13 19:36:32,,0,2016-07-13,19:36,,
3685,Airport,0,No Cars Available,2016-07-13 19:37:11,,0,2016-07-13,19:37,,
3684,Airport,0,No Cars Available,2016-07-13 19:38:01,,0,2016-07-13,19:38,,
3692,Airport,0,No Cars Available,2016-07-13 19:40:17,,0,2016-07-13,19:40,,
3680,Airport,0,No Cars Available,2016-07-13 19:40:23,,0,2016-07-13,19:40,,
3689,Airport,0,No Cars Available,2016-07-13 19:41:10,,0,2016-07-13,19:41,,
3696,Airport,0,No Cars Available,2016-07-13 19:43:04,,0,2016-07-13,19:43,,
3693,Airport,0,No Cars Available,2016-07-13 19:43:10,,0,2016-07-13,19:43,,
3695,Airport,0,No Cars Available,2016-07-13 19:43:55,,0,2016-07-13,19:43,,
3709,Airport,0,No Cars Available,2016-07-13 19:44:06,,0,2016-07-13,19:44,,
3708,Airport,0,No Cars Available,2016-07-13 19:45:28,,0,2016-07-13,19:45,,
3699,Airport,0,No Cars Available,2016-07-13 19:45:37,,0,2016-07-13,19:45,,
3691,Airport,0,No Cars Available,2016-07-13 19:46:25,,0,2016-07-13,19:46,,
3705,Airport,0,No Cars Available,2016-07-13 19:47:39,,0,2016-07-13,19:47,,
3707,Airport,0,No Cars Available,2016-07-13 19:48:27,,0,2016-07-13,19:48,,
3706,Airport,0,No Cars Available,2016-07-13 19:49:05,,0,2016-07-13,19:49,,
3702,Airport,0,No Cars Available,2016-07-13 19:50:13,,0,2016-07-13,19:50,,
3700,Airport,0,No Cars Available,2016-07-13 19:50:19,,0,2016-07-13,19:50,,
3712,Airport,0,No Cars Available,2016-07-13 19:51:31,,0,2016-07-13,19:51,,
3698,Airport,0,No Cars Available,2016-07-13 19:51:48,,0,2016-07-13,19:51,,
3710,Airport,0,No Cars Available,2016-07-13 19:51:59,,0,2016-07-13,19:51,,
3714,Airport,0,No Cars Available,2016-07-13 19:53:41,,0,2016-07-13,19:53,,
3720,Airport,0,No Cars Available,2016-07-13 19:55:51,,0,2016-07-13,19:55,,
3719,Airport,0,No Cars Available,2016-07-13 19:58:25,,0,2016-07-13,19:58,,
3717,Airport,0,No Cars Available,2016-07-13 19:58:46,,0,2016-07-13,19:58,,
3715,Airport,0,No Cars Available,2016-07-13 19:59:20,,0,2016-07-13,19:59,,
3713,Airport,0,No Cars Available,2016-07-13 19:59:37,,0,2016-07-13,19:59,,
3716,Airport,0,No Cars Available,2016-07-13 20:01:01,,0,2016-07-13,20:01,,
3726,Airport,0,No Cars Available,2016-07-13 20:04:40,,0,2016-07-13,20:04,,
3724,Airport,0,No Cars Available,2016-07-13 20:04:44,,0,2016-07-13,20:04,,
3721,Airport,0,No Cars Available,2016-07-13 20:04:47,,0,2016-07-13,20:04,,
3729,Airport,0,No Cars Available,2016-07-13 20:05:16,,0,2016-07-13,20:05,,
3731,Airport,0,No Cars Available,2016-07-13 20:06:18,,0,2016-07-13,20:06,,
3733,Airport,0,No Cars Available,2016-07-13 20:10:18,,0,2016-07-13,20:10,,
3730,Airport,0,No Cars Available,2016-07-13 20:11:01,,0,2016-07-13,20:11,,
3735,Airport,0,No Cars Available,2016-07-13 20:11:29,,0,2016-07-13,20:11,,
3734,Airport,0,No Cars Available,2016-07-13 20:12:37,,0,2016-07-13,20:12,,
3737,Airport,0,No Cars Available,2016-07-13 20:19:40,,0,2016-07-13,20:19,,
3736,Airport,0,No Cars Available,2016-07-13 20:20:28,,0,2016-07-13,20:20,,
3746,Airport,0,No Cars Available,2016-07-13 20:22:32,,0,2016-07-13,20:22,,
3747,Airport,0,No Cars Available,2016-07-13 20:25:39,,0,2016-07-13,20:25,,
3751,Airport,0,No Cars Available,2016-07-13 20:29:44,,0,2016-07-13,20:29,,
3750,Airport,0,No Cars Available,2016-07-13 20:30:48,,0,2016-07-13,20:30,,
3752,Airport,0,No Cars Available,2016-07-13 20:31:09,,0,2016-07-13,20:31,,
3754,Airport,0,No Cars Available,2016-07-13 20:32:20,,0,2016-07-13,20:32,,
3749,Airport,0,No Cars Available,2016-07-13 20:32:47,,0,2016-07-13,20:32,,
3757,Airport,0,No Cars Available,2016-07-13 20:33:07,,0,2016-07-13,20:33,,
3765,Airport,0,No Cars Available,2016-07-13 20:35:05,,0,2016-07-13,20:35,,
3756,Airport,0,No Cars Available,2016-07-13 20:35:23,,0,2016-07-13,20:35,,
3764,Airport,0,No Cars Available,2016-07-13 20:35:36,,0,2016-07-13,20:35,,
3770,Airport,0,No Cars Available,2016-07-13 20:39:19,,0,2016-07-13,20:39,,
3778,Airport,0,No Cars Available,2016-07-13 20:40:26,,0,2016-07-13,20:40,,
